id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
617,yes,adult,530203,36.8,,26.0,normal,normal,bright_red,less_3_sec,severe_pain,absent,slight,significant,,,normal,,58.0,6.8,serosanguious,1.0,0,no,2205,0,0,yes
618,yes,adult,535378,37.9,60.0,14.0,warm,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,,,,,,,55.0,68.0,,,1,no,0,0,0,no
619,yes,young,530419,38.5,88.0,,cool,reduced,bright_red,less_3_sec,severe_pain,absent,,slight,less_1_liter,2.0,,,34.0,66.0,,,0,no,2233,0,0,no
620,yes,adult,530681,38.1,84.0,20.0,warm,reduced,pale_cyanotic,less_3_sec,alert,hypomotile,none,slight,none,,,distend_large,33.0,7.5,,,1,no,3112,0,0,no
621,yes,adult,533892,38.3,48.0,22.0,,normal,bright_pink,less_3_sec,alert,normal,none,,,,,,40.0,10.0,clear,2.0,1,no,3111,0,0,yes
622,no,adult,529302,38.3,46.0,19.0,,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,,,,,,48.0,7.7,,,0,yes,3112,0,0,yes
623,yes,adult,531585,,39.0,,cool,,bright_red,,extreme_pain,normal,severe,significant,none,,absent,distend_small,,5.2,,,0,yes,3206,0,0,yes
624,yes,adult,534234,39.0,39.0,30.0,,,pale_cyanotic,,,,,,,,,,,60.0,,,1,no,319,0,0,no
625,no,adult,528332,38.6,76.0,26.0,normal,normal,bright_pink,less_3_sec,alert,hypermotile,none,,,,,,34.0,56.0,cloudy,3.0,1,no,0,0,0,yes
626,no,adult,535032,,135.0,,cool,normal,bright_red,less_3_sec,alert,hypermotile,none,none,none,,normal,normal,50.0,56.0,,,1,no,0,0,0,no
627,yes,adult,530252,38.1,86.0,28.0,,,,,,,,,,,,,45.0,5.9,,,0,no,0,0,0,no
628,yes,adult,529397,,,,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,severe,,,,absent,distend_large,,,,,0,yes,3205,0,0,no
629,yes,adult,527270,36.6,,,cold,normal,pale_pink,less_3_sec,depressed,absent,severe,significant,,,absent,distend_large,48.0,7.7,,,1,no,3222,0,0,no
630,no,adult,5291695,36.7,100.0,40.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,slight,none,none,,absent,distend_large,50.0,7.3,,,0,yes,26306,0,0,no
631,yes,adult,528352,37.5,40.0,36.0,warm,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,none,,decreased,distend_small,,,,,1,yes,0,0,0,no
632,yes,adult,529073,38.6,88.0,20.0,,,,,,,,none,none,,,,61.0,6.8,serosanguious,2.8,1,yes,3111,0,0,yes
633,no,adult,534816,38.3,138.0,20.0,normal,reduced,bright_pink,less_3_sec,mild_pain,absent,slight,slight,none,,,,49.0,7.0,serosanguious,6.0,1,no,2206,0,0,no
634,yes,adult,528175,38.0,66.0,34.0,warm,reduced,bright_pink,more_3_sec,extreme_pain,hypomotile,moderate,slight,none,7.0,,,60.0,6.7,clear,,1,yes,22255,0,0,no
635,no,adult,534400,,78.0,40.0,normal,normal,pale_pink,more_3_sec,,hypermotile,slight,slight,none,,normal,,40.0,6.0,clear,,1,no,0,0,0,no
636,yes,adult,530244,,42.0,30.0,cool,normal,bright_red,less_3_sec,mild_pain,absent,slight,none,more_1_liter,5.0,absent,distend_small,57.0,8.7,serosanguious,1.3,1,no,4205,0,0,yes
637,yes,adult,528929,36.7,68.0,46.0,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,severe,none,none,,absent,distend_large,63.0,6.3,,,0,yes,2205,0,0,no
638,no,adult,529320,,60.0,,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,decreased,firm,31.7,6.5,cloudy,,1,yes,2208,0,0,yes
639,yes,adult,528751,38.4,52.0,18.0,cool,normal,normal_pink,less_3_sec,alert,hypomotile,slight,none,none,,absent,distend_small,44.0,6.8,clear,,1,yes,27467,0,0,yes
640,yes,adult,527856,,96.0,40.0,normal,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,,,,decreased,distend_large,54.0,4.7,cloudy,,0,yes,3206,0,0,yes
641,no,adult,528587,,38.0,,,,,less_3_sec,severe_pain,hypomotile,slight,,,,absent,,40.0,8.5,,,0,yes,4073,0,0,no
642,yes,adult,530301,,85.0,26.0,cool,reduced,pale_cyanotic,less_3_sec,,hypomotile,slight,slight,none,,,normal,50.0,5.0,,,0,yes,2205,0,0,no
643,no,adult,534756,37.6,84.0,32.0,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,,normal,distend_small,58.0,7.0,cloudy,2.0,1,yes,3112,0,0,no
644,yes,young,535029,37.7,94.0,82.0,normal,_RARE_,normal_pink,less_3_sec,depressed,hypermotile,slight,none,none,,,,31.5,68.0,,,1,no,0,0,0,no
645,no,adult,535147,37.5,78.0,30.0,normal,reduced,bright_red,more_3_sec,mild_pain,absent,none,,,,normal,,49.0,58.0,cloudy,2.0,1,yes,2208,0,0,no
646,yes,adult,535371,36.8,146.0,30.0,cold,_RARE_,pale_cyanotic,more_3_sec,depressed,absent,severe,,,,absent,distend_small,31.1,,,,0,yes,4360,0,0,no
647,no,adult,528645,,94.0,30.0,normal,reduced,bright_pink,more_3_sec,mild_pain,hypomotile,moderate,none,less_1_liter,5.5,decreased,distend_large,40.0,7.5,,,0,yes,4205,0,0,no
648,yes,adult,533922,38.7,132.0,11.0,warm,normal,pale_cyanotic,less_3_sec,,hypermotile,,,,,,,35.0,69.0,,,1,no,3112,0,0,no
649,no,adult,5290586,39.5,56.0,,cold,reduced,bright_red,more_3_sec,mild_pain,absent,,slight,less_1_liter,,absent,distend_large,65.0,8.5,cloudy,5.6,0,yes,2207,0,0,yes
650,no,adult,533300,38.3,80.0,11.0,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,none,,less_1_liter,,,,49.0,57.0,clear,2.0,1,yes,3111,0,0,no
651,no,young,533808,37.7,70.0,30.0,warm,normal,normal_pink,less_3_sec,alert,hypomotile,none,,,,,,33.0,19.0,,,1,yes,0,0,0,no
652,no,adult,529171,38.2,38.0,20.0,normal,normal,normal_pink,less_3_sec,depressed,,slight,,,,,,42.0,7.3,cloudy,2.0,1,yes,2208,0,0,yes
653,yes,adult,529534,,50.0,,warm,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,slight,none,none,,decreased,distend_large,44.0,7.0,,,0,yes,2206,0,0,no
654,yes,adult,530205,39.5,139.0,34.0,cool,_RARE_,bright_red,more_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,4.5,absent,distend_large,43.0,7.6,cloudy,3.5,0,yes,2129,0,0,yes
655,yes,adult,528937,39.6,58.0,18.0,,,,,,,,,,,,,49.0,7.5,,,1,no,0,0,0,no
656,no,adult,534658,38.3,80.0,24.0,cool,normal,normal_pink,less_3_sec,mild_pain,normal,none,none,none,,,firm,45.0,75.0,,1.0,1,no,0,0,0,no
657,yes,adult,5291794,38.4,68.0,18.0,cool,reduced,pale_pink,less_3_sec,alert,hypomotile,none,none,less_1_liter,2.0,,,42.5,6.2,,,0,yes,3111,0,0,no
658,no,adult,534218,38.6,68.0,42.0,normal,,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,,,,,absent,,53.0,60.0,,,0,no,3111,0,0,no
659,no,adult,534215,38.7,137.0,80.0,,,bright_pink,less_3_sec,,hypomotile,,,,,,,48.0,10.0,,,1,no,3111,0,0,no
660,no,adult,527559,36.7,38.0,40.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,,,,,increased,normal,45.0,8.5,,,0,yes,5205,0,0,yes
661,no,adult,534009,36.9,38.0,30.0,cool,normal,,less_3_sec,,hypomotile,slight,,,,,,46.0,67.0,,,1,no,0,0,0,no
662,yes,adult,530318,,74.0,36.0,normal,normal,pale_pink,less_3_sec,,hypomotile,moderate,significant,more_1_liter,2.5,absent,distend_large,45.0,8.5,,,0,yes,4205,0,0,yes
663,yes,young,528591,38.4,134.0,20.0,cool,reduced,bright_red,less_3_sec,severe_pain,absent,severe,slight,less_1_liter,,decreased,firm,66.0,6.6,,,0,yes,4197,0,0,no
664,yes,adult,5291238,38.1,133.0,82.0,cold,reduced,bright_pink,more_3_sec,severe_pain,absent,,none,none,,,,58.0,6.9,,,0,yes,2206,0,0,no
665,yes,adult,533698,36.6,70.0,12.0,cool,reduced,pale_cyanotic,,depressed,hypomotile,slight,slight,none,,absent,distend_large,50.0,7.0,,,0,yes,2205,0,0,no
666,yes,adult,532866,37.1,48.0,10.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,slight,none,,normal,normal,33.0,7.2,cloudy,6.0,1,no,3111,0,0,yes
667,yes,adult,534877,38.0,52.0,20.0,warm,normal,pale_pink,less_3_sec,severe_pain,hypomotile,none,,,,normal,distend_large,31.0,66.0,,,1,yes,3206,0,0,no
668,no,adult,534636,37.5,38.0,20.0,cool,normal,pale_pink,less_3_sec,depressed,absent,severe,,none,,normal,distend_large,55.0,64.0,,,0,yes,3205,0,0,no
669,yes,adult,528790,38.2,40.0,20.0,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,none,significant,none,,absent,firm,39.0,6.1,,,1,yes,0,0,0,no
670,yes,adult,528472,38.8,52.0,28.0,warm,normal,normal_pink,less_3_sec,alert,normal,slight,slight,less_1_liter,5.5,normal,,49.0,75.0,clear,1.0,1,no,0,2999,0,no
671,yes,adult,530514,36.9,,,normal,normal,pale_pink,less_3_sec,extreme_pain,hypomotile,none,significant,none,,absent,distend_large,42.0,5.2,,,1,yes,3030,0,0,no
672,yes,adult,534599,38.2,140.0,16.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,,none,,increased,other,33.0,77.2,,,0,no,0,0,0,no
673,no,adult,526940,,90.0,,cool,,,,extreme_pain,absent,,significant,none,,,,50.0,7.7,,,1,no,3127,0,0,no
674,yes,adult,529486,,39.0,,,normal,,,,,,,,,,,31.5,,,,1,no,3111,0,0,no
675,yes,adult,528799,,,,cold,normal,bright_red,_RARE_,severe_pain,hypomotile,moderate,slight,more_1_liter,,absent,firm,40.0,4.8,,,0,yes,7111,0,0,no
676,yes,adult,529512,,140.0,20.0,normal,normal,pale_cyanotic,less_3_sec,,hypomotile,severe,none,none,,decreased,firm,35.0,5.5,,,1,no,0,0,0,no
677,no,young,527061,,38.0,,,,,,,,,,,,,,,,,,0,no,3111,0,0,no
678,yes,adult,527966,36.8,60.0,11.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,slight,significant,none,,,distend_large,,9.0,cloudy,,0,yes,3205,0,0,yes
679,yes,adult,534830,38.2,80.0,16.0,normal,,pale_cyanotic,less_3_sec,depressed,hypomotile,none,slight,none,,decreased,distend_small,50.0,7.0,cloudy,1.0,1,yes,2274,0,0,yes
680,no,adult,535161,38.3,48.0,20.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,none,,normal,normal,48.0,56.0,clear,1.0,1,no,0,0,0,no
681,yes,young,528115,38.9,,20.0,warm,,pale_pink,less_3_sec,severe_pain,hypomotile,slight,slight,none,,,,31.5,7.5,cloudy,,1,yes,2205,0,0,yes
682,no,adult,528398,,40.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,,,normal,31.0,5.2,,,1,yes,0,0,0,no
683,yes,adult,528146,38.3,42.0,14.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,none,2.0,normal,other,36.0,7.0,,,1,no,0,0,0,no
684,no,adult,530384,38.2,40.0,16.0,cool,absent,normal_pink,less_3_sec,depressed,hypermotile,slight,,,,absent,,34.0,6.3,,,0,no,0,0,0,no
685,no,adult,534839,38.2,40.0,12.0,cold,normal,normal_pink,less_3_sec,alert,hypermotile,slight,none,none,2.0,decreased,,37.0,75.0,clear,2.0,1,no,0,0,0,no
686,yes,adult,5295569,39.0,92.0,50.0,,,,more_3_sec,extreme_pain,,,,,,,,50.0,5.0,,,0,no,2208,0,0,no
687,no,adult,535098,38.4,46.0,18.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,,decreased,distend_small,40.0,7.0,,,1,yes,3111,0,0,yes
688,no,adult,5281981,39.5,143.0,32.0,normal,normal,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,none,,normal,,37.0,7.2,cloudy,,0,yes,2112,0,0,no
689,yes,adult,534087,37.5,60.0,12.0,,normal,,more_3_sec,,hypomotile,,,none,,,normal,47.0,66.0,,,1,yes,0,0,0,no
690,yes,young,530143,36.8,80.0,38.0,normal,normal,pale_pink,less_3_sec,mild_pain,normal,severe,,,,absent,,36.0,7.9,,,0,yes,1937,0,0,no
691,no,adult,5290493,38.0,54.0,,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,slight,none,none,,,distend_large,69.1,8.4,,,0,yes,12046,0,0,yes
692,yes,young,527902,39.3,90.0,40.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,decreased,distend_large,41.0,80.7,,2.0,0,yes,7112,0,0,no
693,no,adult,529582,,90.0,40.0,normal,normal,pale_pink,less_3_sec,depressed,hypomotile,severe,,more_1_liter,5.0,decreased,,48.0,9.5,serosanguious,1.0,1,yes,0,0,0,yes
694,yes,adult,5285483,39.0,90.0,20.0,cold,reduced,bright_pink,more_3_sec,extreme_pain,hypomotile,none,,,,,,53.0,6.6,,,1,yes,27327,0,0,no
695,no,adult,535403,39.3,80.0,38.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,,,,,distend_large,57.0,7.5,serosanguious,3.0,0,yes,3205,0,0,no
696,no,adult,528823,38.5,60.0,40.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,slight,slight,none,,decreased,other,31.6,5.0,clear,,1,no,3111,0,0,no
697,no,adult,528439,39.0,42.0,16.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,none,,decreased,distend_large,39.0,6.3,,,1,yes,1441,0,0,yes
698,no,adult,534937,38.0,40.0,12.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,,,,normal,firm,32.0,65.0,,,1,no,0,0,0,no
699,yes,adult,534106,38.5,68.0,30.0,normal,,,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.5,absent,distend_large,32.0,7.0,,,1,yes,28860,0,0,no
700,yes,adult,534188,,40.0,26.0,,,,,,,,,,,,,35.0,67.0,,,1,no,2208,0,0,no
701,yes,adult,528615,,,28.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,,moderate,slight,more_1_liter,4.5,increased,,54.0,5.5,,,0,yes,4719,0,0,no
702,yes,adult,534901,,52.0,30.0,,,,,,,,,,,absent,,,,,,1,yes,2116,0,0,no
703,no,adult,529972,38.6,42.0,14.0,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,decreased,other,38.0,7.0,,,1,no,0,0,0,no
704,no,adult,529577,37.3,94.0,24.0,warm,normal,dark_cyanotic,less_3_sec,depressed,hypermotile,severe,,,,normal,,50.0,7.9,,,1,yes,0,0,0,no
705,no,adult,5299010,36.7,72.0,12.0,,reduced,,less_3_sec,extreme_pain,,,,more_1_liter,,,,71.4,4.8,,,0,yes,4203,0,0,no
706,no,adult,528170,,39.0,12.0,,normal,pale_pink,less_3_sec,mild_pain,,moderate,none,none,,absent,distend_large,31.0,8.0,,,0,yes,3132,0,0,no
707,yes,adult,530428,37.8,124.0,,warm,normal,bright_red,more_3_sec,,hypomotile,moderate,,,,decreased,distend_small,31.2,50.0,,,0,yes,2736,0,0,no
708,yes,adult,526950,38.0,54.0,36.0,cool,reduced,bright_red,,mild_pain,hypomotile,slight,slight,less_1_liter,7.0,decreased,distend_large,44.0,7.5,cloudy,2.4,0,no,1731,0,0,yes
709,yes,adult,530447,,,30.0,cool,reduced,pale_pink,more_3_sec,extreme_pain,,slight,,,,,,31.1,,clear,,0,no,2208,0,0,no
710,no,adult,529341,38.5,,20.0,,,bright_pink,less_3_sec,,hypomotile,moderate,,none,,,,49.0,6.7,,,1,yes,7384,0,0,yes
711,no,adult,5275549,37.0,100.0,26.0,cool,normal,pale_pink,less_3_sec,depressed,hypomotile,severe,slight,none,,,other,57.0,7.3,serosanguious,1.0,1,yes,4138,0,0,yes
712,yes,adult,534070,38.2,48.0,24.0,,reduced,bright_pink,less_3_sec,depressed,absent,moderate,none,none,,absent,distend_large,50.0,,,,1,yes,2302,0,0,no
713,yes,adult,530398,37.0,58.0,,cool,,pale_pink,less_3_sec,,absent,moderate,slight,none,,absent,distend_large,40.0,7.9,serosanguious,1.0,1,yes,2208,0,0,yes
714,yes,adult,527540,,40.0,11.0,,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,,,decreased,,45.0,6.5,,,1,yes,28382,0,0,no
715,yes,adult,534915,38.7,48.0,22.0,normal,normal,pale_pink,more_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,,normal,distend_large,32.0,68.0,,,1,yes,2156,0,0,no
716,yes,adult,528670,37.8,39.0,40.0,,,,less_3_sec,,,none,none,none,,,,37.0,6.6,,,1,no,0,0,0,yes
717,yes,adult,529819,38.4,82.0,56.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,,,decreased,other,48.0,6.3,clear,,1,no,3111,0,0,yes
718,yes,adult,534979,37.2,42.0,12.0,,,,less_3_sec,,,,,,,,,,,,,0,no,2114,0,0,no
719,no,adult,529717,,,40.0,warm,,bright_red,less_3_sec,severe_pain,,slight,,,,,,35.0,5.2,,,0,no,2212,0,0,no
720,yes,adult,527602,37.2,48.0,24.0,warm,,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,,absent,,42.0,5.9,,,1,yes,7111,0,0,no
721,yes,adult,528730,,76.0,20.0,normal,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,none,,,,distend_large,33.0,74.5,serosanguious,7.0,0,yes,3206,0,0,yes
722,no,adult,529043,38.7,52.0,,cold,,pale_pink,less_3_sec,,hypomotile,none,none,none,,normal,firm,41.0,5.1,cloudy,1.0,1,no,0,0,0,yes
723,no,adult,5297807,38.3,70.0,28.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,none,,,absent,normal,43.0,6.0,,,1,yes,3111,0,0,no
724,yes,young,534639,38.3,40.0,60.0,normal,normal,,less_3_sec,depressed,absent,moderate,,,,absent,distend_large,31.7,6.0,cloudy,3.6,1,no,3111,0,0,yes
725,no,adult,534399,39.2,40.0,30.0,cool,normal,,less_3_sec,depressed,,,,,,,,,7.3,clear,,1,no,3172,0,0,yes
726,yes,young,529954,38.0,140.0,,normal,normal,pale_cyanotic,more_3_sec,mild_pain,hypomotile,none,slight,none,,decreased,distend_large,,,cloudy,,1,yes,2208,0,0,yes
727,no,adult,530263,36.8,38.0,,cold,,pale_pink,more_3_sec,,,,slight,,,,,43.0,55.0,,,1,no,0,0,0,no
728,no,adult,529263,38.6,100.0,,warm,reduced,bright_pink,,severe_pain,absent,slight,none,more_1_liter,2.5,,distend_small,50.0,6.0,serosanguious,,0,yes,25354,0,0,no
729,yes,adult,530248,36.5,140.0,,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,,absent,distend_small,59.0,6.9,,,0,yes,1255,0,0,no
730,no,adult,529992,38.0,40.0,20.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,none,less_1_liter,,decreased,normal,41.0,6.9,serosanguious,1.0,1,no,29294,0,0,no
731,yes,adult,535414,39.4,60.0,20.0,normal,normal,,less_3_sec,mild_pain,hypomotile,moderate,none,none,,normal,distend_large,37.0,79.0,,,1,no,3111,0,0,no
732,yes,adult,2674559,38.8,54.0,16.0,,normal,bright_pink,less_3_sec,alert,,none,none,none,,increased,,38.0,77.9,clear,2.0,1,no,0,0,0,yes
733,yes,adult,533904,38.6,58.0,26.0,warm,normal,pale_pink,less_3_sec,,hypomotile,none,none,none,,decreased,other,34.0,75.0,clear,2.0,1,yes,0,2167,0,no
734,yes,adult,534151,,139.0,75.0,warm,normal,normal_pink,less_3_sec,mild_pain,hypermotile,none,slight,,,decreased,,32.0,63.0,,1.0,1,no,0,0,0,no
735,yes,young,529178,,139.0,24.0,cold,reduced,pale_cyanotic,less_3_sec,depressed,absent,severe,significant,none,,absent,distend_large,70.0,17.2,serosanguious,5.5,1,yes,3112,0,0,yes
736,no,adult,529936,38.3,68.0,12.0,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,decreased,firm,31.0,5.5,clear,,1,no,0,0,0,yes
737,no,adult,529091,37.4,48.0,20.0,,,normal_pink,less_3_sec,mild_pain,,slight,none,none,,normal,other,45.0,5.0,,,1,no,0,0,0,yes
738,yes,adult,529169,36.9,114.0,11.0,cold,normal,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,,none,,absent,distend_large,,5.3,serosanguious,2.0,0,yes,3206,0,0,yes
739,yes,adult,533714,37.0,48.0,40.0,normal,normal,bright_pink,more_3_sec,depressed,hypomotile,none,significant,less_1_liter,,,distend_small,,6.0,,,1,yes,2208,0,0,no
740,no,adult,5290734,,39.0,,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,none,none,,absent,distend_large,41.0,4.9,,,0,yes,1836,0,0,no
741,no,adult,533929,38.2,76.0,16.0,cool,,normal_pink,less_3_sec,,hypermotile,none,slight,,,decreased,,33.0,6.0,,,1,no,0,0,0,no
742,no,adult,530411,36.5,39.0,34.0,,,,,,,,,,,,,69.0,7.1,,,1,no,7242,0,0,no
743,yes,adult,5279614,,76.0,,warm,,bright_red,,,,severe,slight,,,,,40.0,,cloudy,,0,yes,3298,0,0,yes
744,yes,adult,2531748,,40.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,,,,increased,other,37.0,67.0,cloudy,2.0,1,no,3111,0,0,yes
745,yes,adult,530041,37.7,70.0,12.0,normal,normal,pale_pink,less_3_sec,,normal,none,none,none,,normal,,50.0,7.7,serosanguious,,1,yes,4161,0,0,yes
746,yes,young,528716,37.6,64.0,,normal,normal,pale_pink,less_3_sec,,hypomotile,none,slight,none,,normal,normal,45.0,72.0,cloudy,2.0,1,yes,0,0,0,no
747,yes,adult,528494,37.5,38.0,60.0,normal,normal,dark_cyanotic,more_3_sec,mild_pain,hypomotile,moderate,slight,,,decreased,distend_large,44.0,7.5,serosanguious,,0,yes,18997,0,0,yes
748,yes,adult,528886,,39.0,,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,,absent,distend_large,,,serosanguious,,0,no,2122,0,0,yes
749,no,adult,533933,36.9,70.0,22.0,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,,,,,,32.0,60.0,,,1,no,0,0,0,no
750,yes,adult,530362,,,28.0,cold,,pale_cyanotic,less_3_sec,,,severe,slight,,,absent,distend_small,57.0,6.3,clear,,0,no,2205,0,0,yes
751,yes,adult,527476,38.3,60.0,,cold,normal,pale_pink,less_3_sec,severe_pain,absent,severe,none,none,,increased,distend_small,63.0,5.0,cloudy,1.0,1,yes,5235,0,0,yes
752,yes,adult,528177,,38.0,,warm,,dark_cyanotic,more_3_sec,extreme_pain,,severe,slight,none,,absent,,62.0,6.5,,,0,yes,3206,0,0,no
753,yes,adult,528942,36.5,72.0,30.0,cold,,pale_cyanotic,more_3_sec,depressed,absent,moderate,significant,none,,absent,distend_large,43.0,,,,0,yes,3206,0,0,no
754,no,adult,529299,37.0,38.0,36.0,normal,reduced,pale_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,7.0,absent,distend_small,52.0,6.5,,,0,yes,2161,0,0,no
755,yes,young,529974,36.6,124.0,,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,severe,none,,,normal,distend_large,,5.0,cloudy,2.0,0,yes,3205,0,0,yes
756,yes,adult,530354,38.0,76.0,32.0,warm,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,slight,significant,less_1_liter,,absent,distend_small,40.0,7.0,cloudy,,0,yes,28914,0,0,yes
757,yes,adult,534221,38.0,44.0,40.0,cold,normal,normal_pink,less_3_sec,alert,hypomotile,none,significant,none,,normal,other,35.0,61.0,,,1,no,3111,0,0,no
758,no,adult,534507,36.7,60.0,30.0,cool,normal,,less_3_sec,mild_pain,hypomotile,slight,,,,,,45.0,7.5,cloudy,1.0,1,no,0,0,0,yes
759,no,adult,530297,37.0,80.0,,,reduced,normal_pink,less_3_sec,,hypomotile,slight,slight,none,,,distend_large,39.0,6.0,serosanguious,3.0,1,yes,2208,0,0,no
760,no,adult,529448,,80.0,,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,,,,absent,distend_large,50.0,,serosanguious,,0,yes,4205,0,0,no
761,yes,adult,530302,37.2,48.0,14.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,none,,,decreased,normal,55.0,7.5,,,0,no,3111,0,0,no
762,no,adult,534566,38.0,62.0,20.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,,,normal,normal,55.0,65.0,clear,2.0,1,yes,3111,0,0,no
763,yes,adult,5284614,,38.0,,cool,reduced,,more_3_sec,severe_pain,absent,moderate,,,,absent,distend_large,32.0,9.3,serosanguious,5.0,0,yes,2208,0,0,yes
764,no,adult,533462,,70.0,,,,normal_pink,less_3_sec,depressed,absent,slight,none,none,,absent,distend_large,35.0,67.0,serosanguious,2.0,1,yes,3112,0,0,no
765,no,adult,528758,37.8,80.0,36.0,normal,normal,pale_pink,less_3_sec,depressed,hypomotile,slight,none,less_1_liter,4.0,absent,,47.0,5.1,serosanguious,,1,yes,2205,0,0,no
766,yes,adult,529020,38.5,78.0,60.0,cool,reduced,bright_pink,less_3_sec,mild_pain,absent,none,,none,,absent,distend_small,49.0,8.7,clear,2.6,1,no,4185,0,0,yes
767,no,adult,528815,38.0,38.0,40.0,normal,reduced,bright_red,more_3_sec,extreme_pain,absent,slight,,,,absent,,67.0,7.7,serosanguious,1.0,1,no,0,0,0,yes
768,yes,adult,533887,37.5,50.0,,cool,reduced,pale_pink,more_3_sec,depressed,hypermotile,none,none,none,,decreased,distend_large,50.0,65.0,clear,1.0,0,yes,3205,0,0,no
769,no,adult,529477,36.7,142.0,10.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,slight,none,none,,absent,distend_large,50.0,6.0,,,0,yes,3207,0,0,no
770,yes,adult,534956,38.5,48.0,30.0,warm,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,,,normal,other,39.0,57.0,,,1,no,0,2068,0,no
771,no,adult,529714,39.6,50.0,40.0,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,slight,none,,,absent,distend_large,34.0,7.5,clear,,1,yes,2042,0,0,yes
772,yes,adult,535191,38.2,72.0,30.0,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,more_1_liter,6.5,absent,distend_small,53.0,6.5,,,1,yes,3345,0,0,no
773,yes,adult,527933,,141.0,25.0,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,none,less_1_liter,,absent,distend_large,31.0,7.5,,,1,yes,2266,0,0,no
774,no,adult,527932,36.8,,40.0,warm,reduced,pale_pink,more_3_sec,depressed,absent,none,none,none,,normal,other,45.0,8.5,cloudy,2.3,1,no,0,0,0,yes
