id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
670,yes,adult,528472,38.8,52,28,warm,normal,normal_pink,less_3_sec,alert,normal,slight,slight,less_1_liter,5.5,normal,,49,75,clear,1,1,no,0,2999,0,no
671,yes,adult,530514,36.9,,,normal,normal,pale_pink,less_3_sec,extreme_pain,hypomotile,none,significant,none,,absent,distend_large,42,5.2,,,1,yes,3030,0,0,no
672,yes,adult,534599,38.2,140,16,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,,none,,increased,other,33,77.2,,,0,no,0,0,0,no
673,no,adult,526940,,90,,cool,,,,extreme_pain,absent,,significant,none,,,,50,7.7,,,1,no,3127,0,0,no
674,yes,adult,529486,,39,,,normal,,,,,,,,,,,31.5,,,,1,no,3111,0,0,no
675,yes,adult,528799,,,,cold,normal,bright_red,_RARE_,severe_pain,hypomotile,moderate,slight,more_1_liter,,absent,firm,40,4.8,,,0,yes,7111,0,0,no
676,yes,adult,529512,,140,20,normal,normal,pale_cyanotic,less_3_sec,,hypomotile,severe,none,none,,decreased,firm,35,5.5,,,1,no,0,0,0,no
677,no,young,527061,,38,,,,,,,,,,,,,,,,,,0,no,3111,0,0,no
678,yes,adult,527966,36.8,60,11,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,slight,significant,none,,,distend_large,,9,cloudy,,0,yes,3205,0,0,yes
679,yes,adult,534830,38.2,80,16,normal,,pale_cyanotic,less_3_sec,depressed,hypomotile,none,slight,none,,decreased,distend_small,50,7,cloudy,1,1,yes,2274,0,0,yes
680,no,adult,535161,38.3,48,20,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,none,,normal,normal,48,56,clear,1,1,no,0,0,0,no
681,yes,young,528115,38.9,,20,warm,,pale_pink,less_3_sec,severe_pain,hypomotile,slight,slight,none,,,,31.5,7.5,cloudy,,1,yes,2205,0,0,yes
682,no,adult,528398,,40,24,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,,,normal,31,5.2,,,1,yes,0,0,0,no
683,yes,adult,528146,38.3,42,14,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,none,2,normal,other,36,7,,,1,no,0,0,0,no
684,no,adult,530384,38.2,40,16,cool,absent,normal_pink,less_3_sec,depressed,hypermotile,slight,,,,absent,,34,6.3,,,0,no,0,0,0,no
685,no,adult,534839,38.2,40,12,cold,normal,normal_pink,less_3_sec,alert,hypermotile,slight,none,none,2,decreased,,37,75,clear,2,1,no,0,0,0,no
686,yes,adult,5295569,39,92,50,,,,more_3_sec,extreme_pain,,,,,,,,50,5,,,0,no,2208,0,0,no
687,no,adult,535098,38.4,46,18,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,,decreased,distend_small,40,7,,,1,yes,3111,0,0,yes
688,no,adult,5281981,39.5,143,32,normal,normal,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,none,,normal,,37,7.2,cloudy,,0,yes,2112,0,0,no
689,yes,adult,534087,37.5,60,12,,normal,,more_3_sec,,hypomotile,,,none,,,normal,47,66,,,1,yes,0,0,0,no
690,yes,young,530143,36.8,80,38,normal,normal,pale_pink,less_3_sec,mild_pain,normal,severe,,,,absent,,36,7.9,,,0,yes,1937,0,0,no
691,no,adult,5290493,38,54,,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,slight,none,none,,,distend_large,69.1,8.4,,,0,yes,12046,0,0,yes
692,yes,young,527902,39.3,90,40,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2,decreased,distend_large,41,80.7,,2,0,yes,7112,0,0,no
693,no,adult,529582,,90,40,normal,normal,pale_pink,less_3_sec,depressed,hypomotile,severe,,more_1_liter,5,decreased,,48,9.5,serosanguious,1,1,yes,0,0,0,yes
694,yes,adult,5285483,39,90,20,cold,reduced,bright_pink,more_3_sec,extreme_pain,hypomotile,none,,,,,,53,6.6,,,1,yes,27327,0,0,no
695,no,adult,535403,39.3,80,38,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,,,,,distend_large,57,7.5,serosanguious,3,0,yes,3205,0,0,no
696,no,adult,528823,38.5,60,40,normal,normal,normal_pink,less_3_sec,alert,hypermotile,slight,slight,none,,decreased,other,31.6,5,clear,,1,no,3111,0,0,no
697,no,adult,528439,39,42,16,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,none,,decreased,distend_large,39,6.3,,,1,yes,1441,0,0,yes
698,no,adult,534937,38,40,12,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,,,,normal,firm,32,65,,,1,no,0,0,0,no
699,yes,adult,534106,38.5,68,30,normal,,,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.5,absent,distend_large,32,7,,,1,yes,28860,0,0,no
700,yes,adult,534188,,40,26,,,,,,,,,,,,,35,67,,,1,no,2208,0,0,no
701,yes,adult,528615,,,28,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,,moderate,slight,more_1_liter,4.5,increased,,54,5.5,,,0,yes,4719,0,0,no
702,yes,adult,534901,,52,30,,,,,,,,,,,absent,,,,,,1,yes,2116,0,0,no
703,no,adult,529972,38.6,42,14,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,decreased,other,38,7,,,1,no,0,0,0,no
704,no,adult,529577,37.3,94,24,warm,normal,dark_cyanotic,less_3_sec,depressed,hypermotile,severe,,,,normal,,50,7.9,,,1,yes,0,0,0,no
705,no,adult,5299010,36.7,72,12,,reduced,,less_3_sec,extreme_pain,,,,more_1_liter,,,,71.4,4.8,,,0,yes,4203,0,0,no
706,no,adult,528170,,39,12,,normal,pale_pink,less_3_sec,mild_pain,,moderate,none,none,,absent,distend_large,31,8,,,0,yes,3132,0,0,no
707,yes,adult,530428,37.8,124,,warm,normal,bright_red,more_3_sec,,hypomotile,moderate,,,,decreased,distend_small,31.2,50,,,0,yes,2736,0,0,no
708,yes,adult,526950,38,54,36,cool,reduced,bright_red,,mild_pain,hypomotile,slight,slight,less_1_liter,7,decreased,distend_large,44,7.5,cloudy,2.4,0,no,1731,0,0,yes
709,yes,adult,530447,,,30,cool,reduced,pale_pink,more_3_sec,extreme_pain,,slight,,,,,,31.1,,clear,,0,no,2208,0,0,no
710,no,adult,529341,38.5,,20,,,bright_pink,less_3_sec,,hypomotile,moderate,,none,,,,49,6.7,,,1,yes,7384,0,0,yes
711,no,adult,5275549,37,100,26,cool,normal,pale_pink,less_3_sec,depressed,hypomotile,severe,slight,none,,,other,57,7.3,serosanguious,1,1,yes,4138,0,0,yes
712,yes,adult,534070,38.2,48,24,,reduced,bright_pink,less_3_sec,depressed,absent,moderate,none,none,,absent,distend_large,50,,,,1,yes,2302,0,0,no
713,yes,adult,530398,37,58,,cool,,pale_pink,less_3_sec,,absent,moderate,slight,none,,absent,distend_large,40,7.9,serosanguious,1,1,yes,2208,0,0,yes
714,yes,adult,527540,,40,11,,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,,,decreased,,45,6.5,,,1,yes,28382,0,0,no
715,yes,adult,534915,38.7,48,22,normal,normal,pale_pink,more_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,,normal,distend_large,32,68,,,1,yes,2156,0,0,no
716,yes,adult,528670,37.8,39,40,,,,less_3_sec,,,none,none,none,,,,37,6.6,,,1,no,0,0,0,yes
717,yes,adult,529819,38.4,82,56,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,,,decreased,other,48,6.3,clear,,1,no,3111,0,0,yes
718,yes,adult,534979,37.2,42,12,,,,less_3_sec,,,,,,,,,,,,,0,no,2114,0,0,no
719,no,adult,529717,,,40,warm,,bright_red,less_3_sec,severe_pain,,slight,,,,,,35,5.2,,,0,no,2212,0,0,no
720,yes,adult,527602,37.2,48,24,warm,,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,,absent,,42,5.9,,,1,yes,7111,0,0,no
721,yes,adult,528730,,76,20,normal,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,none,,,,distend_large,33,74.5,serosanguious,7,0,yes,3206,0,0,yes
722,no,adult,529043,38.7,52,,cold,,pale_pink,less_3_sec,,hypomotile,none,none,none,,normal,firm,41,5.1,cloudy,1,1,no,0,0,0,yes
723,no,adult,5297807,38.3,70,28,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,none,,,absent,normal,43,6,,,1,yes,3111,0,0,no
724,yes,young,534639,38.3,40,60,normal,normal,,less_3_sec,depressed,absent,moderate,,,,absent,distend_large,31.7,6,cloudy,3.6,1,no,3111,0,0,yes
725,no,adult,534399,39.2,40,30,cool,normal,,less_3_sec,depressed,,,,,,,,,7.3,clear,,1,no,3172,0,0,yes
726,yes,young,529954,38,140,,normal,normal,pale_cyanotic,more_3_sec,mild_pain,hypomotile,none,slight,none,,decreased,distend_large,,,cloudy,,1,yes,2208,0,0,yes
727,no,adult,530263,36.8,38,,cold,,pale_pink,more_3_sec,,,,slight,,,,,43,55,,,1,no,0,0,0,no
728,no,adult,529263,38.6,100,,warm,reduced,bright_pink,,severe_pain,absent,slight,none,more_1_liter,2.5,,distend_small,50,6,serosanguious,,0,yes,25354,0,0,no
729,yes,adult,530248,36.5,140,,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,,absent,distend_small,59,6.9,,,0,yes,1255,0,0,no
730,no,adult,529992,38,40,20,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,none,less_1_liter,,decreased,normal,41,6.9,serosanguious,1,1,no,29294,0,0,no
731,yes,adult,535414,39.4,60,20,normal,normal,,less_3_sec,mild_pain,hypomotile,moderate,none,none,,normal,distend_large,37,79,,,1,no,3111,0,0,no
732,yes,adult,2674559,38.8,54,16,,normal,bright_pink,less_3_sec,alert,,none,none,none,,increased,,38,77.9,clear,2,1,no,0,0,0,yes
733,yes,adult,533904,38.6,58,26,warm,normal,pale_pink,less_3_sec,,hypomotile,none,none,none,,decreased,other,34,75,clear,2,1,yes,0,2167,0,no
734,yes,adult,534151,,139,75,warm,normal,normal_pink,less_3_sec,mild_pain,hypermotile,none,slight,,,decreased,,32,63,,1,1,no,0,0,0,no
735,yes,young,529178,,139,24,cold,reduced,pale_cyanotic,less_3_sec,depressed,absent,severe,significant,none,,absent,distend_large,70,17.2,serosanguious,5.5,1,yes,3112,0,0,yes
736,no,adult,529936,38.3,68,12,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,decreased,firm,31,5.5,clear,,1,no,0,0,0,yes
737,no,adult,529091,37.4,48,20,,,normal_pink,less_3_sec,mild_pain,,slight,none,none,,normal,other,45,5,,,1,no,0,0,0,yes
738,yes,adult,529169,36.9,114,11,cold,normal,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,,none,,absent,distend_large,,5.3,serosanguious,2,0,yes,3206,0,0,yes
739,yes,adult,533714,37,48,40,normal,normal,bright_pink,more_3_sec,depressed,hypomotile,none,significant,less_1_liter,,,distend_small,,6,,,1,yes,2208,0,0,no
740,no,adult,5290734,,39,,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,none,none,,absent,distend_large,41,4.9,,,0,yes,1836,0,0,no
741,no,adult,533929,38.2,76,16,cool,,normal_pink,less_3_sec,,hypermotile,none,slight,,,decreased,,33,6,,,1,no,0,0,0,no
742,no,adult,530411,36.5,39,34,,,,,,,,,,,,,69,7.1,,,1,no,7242,0,0,no
743,yes,adult,5279614,,76,,warm,,bright_red,,,,severe,slight,,,,,40,,cloudy,,0,yes,3298,0,0,yes
744,yes,adult,2531748,,40,16,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,,,,increased,other,37,67,cloudy,2,1,no,3111,0,0,yes
745,yes,adult,530041,37.7,70,12,normal,normal,pale_pink,less_3_sec,,normal,none,none,none,,normal,,50,7.7,serosanguious,,1,yes,4161,0,0,yes
746,yes,young,528716,37.6,64,,normal,normal,pale_pink,less_3_sec,,hypomotile,none,slight,none,,normal,normal,45,72,cloudy,2,1,yes,0,0,0,no
747,yes,adult,528494,37.5,38,60,normal,normal,dark_cyanotic,more_3_sec,mild_pain,hypomotile,moderate,slight,,,decreased,distend_large,44,7.5,serosanguious,,0,yes,18997,0,0,yes
748,yes,adult,528886,,39,,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,,absent,distend_large,,,serosanguious,,0,no,2122,0,0,yes
749,no,adult,533933,36.9,70,22,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,,,,,,32,60,,,1,no,0,0,0,no
750,yes,adult,530362,,,28,cold,,pale_cyanotic,less_3_sec,,,severe,slight,,,absent,distend_small,57,6.3,clear,,0,no,2205,0,0,yes
751,yes,adult,527476,38.3,60,,cold,normal,pale_pink,less_3_sec,severe_pain,absent,severe,none,none,,increased,distend_small,63,5,cloudy,1,1,yes,5235,0,0,yes
752,yes,adult,528177,,38,,warm,,dark_cyanotic,more_3_sec,extreme_pain,,severe,slight,none,,absent,,62,6.5,,,0,yes,3206,0,0,no
753,yes,adult,528942,36.5,72,30,cold,,pale_cyanotic,more_3_sec,depressed,absent,moderate,significant,none,,absent,distend_large,43,,,,0,yes,3206,0,0,no
754,no,adult,529299,37,38,36,normal,reduced,pale_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,7,absent,distend_small,52,6.5,,,0,yes,2161,0,0,no
755,yes,young,529974,36.6,124,,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,severe,none,,,normal,distend_large,,5,cloudy,2,0,yes,3205,0,0,yes
756,yes,adult,530354,38,76,32,warm,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,slight,significant,less_1_liter,,absent,distend_small,40,7,cloudy,,0,yes,28914,0,0,yes
757,yes,adult,534221,38,44,40,cold,normal,normal_pink,less_3_sec,alert,hypomotile,none,significant,none,,normal,other,35,61,,,1,no,3111,0,0,no
758,no,adult,534507,36.7,60,30,cool,normal,,less_3_sec,mild_pain,hypomotile,slight,,,,,,45,7.5,cloudy,1,1,no,0,0,0,yes
759,no,adult,530297,37,80,,,reduced,normal_pink,less_3_sec,,hypomotile,slight,slight,none,,,distend_large,39,6,serosanguious,3,1,yes,2208,0,0,no
760,no,adult,529448,,80,,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,,,,absent,distend_large,50,,serosanguious,,0,yes,4205,0,0,no
761,yes,adult,530302,37.2,48,14,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,none,,,decreased,normal,55,7.5,,,0,no,3111,0,0,no
762,no,adult,534566,38,62,20,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,,,normal,normal,55,65,clear,2,1,yes,3111,0,0,no
763,yes,adult,5284614,,38,,cool,reduced,,more_3_sec,severe_pain,absent,moderate,,,,absent,distend_large,32,9.3,serosanguious,5,0,yes,2208,0,0,yes
764,no,adult,533462,,70,,,,normal_pink,less_3_sec,depressed,absent,slight,none,none,,absent,distend_large,35,67,serosanguious,2,1,yes,3112,0,0,no
765,no,adult,528758,37.8,80,36,normal,normal,pale_pink,less_3_sec,depressed,hypomotile,slight,none,less_1_liter,4,absent,,47,5.1,serosanguious,,1,yes,2205,0,0,no
766,yes,adult,529020,38.5,78,60,cool,reduced,bright_pink,less_3_sec,mild_pain,absent,none,,none,,absent,distend_small,49,8.7,clear,2.6,1,no,4185,0,0,yes
767,no,adult,528815,38,38,40,normal,reduced,bright_red,more_3_sec,extreme_pain,absent,slight,,,,absent,,67,7.7,serosanguious,1,1,no,0,0,0,yes
768,yes,adult,533887,37.5,50,,cool,reduced,pale_pink,more_3_sec,depressed,hypermotile,none,none,none,,decreased,distend_large,50,65,clear,1,0,yes,3205,0,0,no
769,no,adult,529477,36.7,142,10,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,slight,none,none,,absent,distend_large,50,6,,,0,yes,3207,0,0,no
770,yes,adult,534956,38.5,48,30,warm,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,,,normal,other,39,57,,,1,no,0,2068,0,no
771,no,adult,529714,39.6,50,40,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,slight,none,,,absent,distend_large,34,7.5,clear,,1,yes,2042,0,0,yes
772,yes,adult,535191,38.2,72,30,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,more_1_liter,6.5,absent,distend_small,53,6.5,,,1,yes,3345,0,0,no
773,yes,adult,527933,,141,25,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,none,less_1_liter,,absent,distend_large,31,7.5,,,1,yes,2266,0,0,no
774,no,adult,527932,36.8,,40,warm,reduced,pale_pink,more_3_sec,depressed,absent,none,none,none,,normal,other,45,8.5,cloudy,2.3,1,no,0,0,0,yes
775,yes,adult,527972,38,56,14,cool,normal,normal_pink,less_3_sec,alert,hypermotile,moderate,slight,none,,absent,normal,48,7,,,1,no,0,0,0,no
776,no,adult,527810,36.9,70,32,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,none,significant,none,,normal,normal,43,6.6,cloudy,3.9,1,yes,3205,0,0,yes
777,yes,adult,531273,38.9,,44,cool,,bright_red,,mild_pain,hypomotile,slight,slight,less_1_liter,4,decreased,normal,44,8.5,serosanguious,,0,yes,7285,0,0,yes
778,no,adult,528201,38.2,80,26,cool,normal,normal_pink,less_3_sec,severe_pain,hypomotile,none,,,,normal,,,7.8,,,1,no,0,0,0,no
779,no,adult,531329,38,52,,warm,normal,bright_pink,less_3_sec,alert,normal,none,none,none,,increased,distend_large,,6.5,clear,,1,no,3111,0,0,no
780,no,adult,5296144,38.1,143,78,,reduced,pale_cyanotic,more_3_sec,alert,,none,none,none,,absent,,54,6.1,serosanguious,,0,yes,2115,0,0,yes
781,no,adult,535073,36.7,50,14,cold,,pale_pink,,,,,,,,,,,,,,1,no,6150,0,0,no
782,no,adult,530550,38.5,52,,,,normal_pink,less_3_sec,depressed,hypomotile,none,slight,none,2,normal,,34,80.4,,,1,yes,3111,0,0,no
783,no,adult,534013,38.5,42,12,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,more_1_liter,5,,distend_small,42,7.5,,,1,no,3111,0,0,no
784,yes,adult,528499,36.8,68,,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,less_1_liter,,absent,distend_large,47,6.6,,,0,yes,3206,0,0,no
785,no,young,535167,38.4,40,,cool,normal,bright_pink,less_3_sec,severe_pain,hypermotile,none,none,none,,increased,distend_large,48,66,clear,1,1,yes,2183,0,0,no
786,no,young,530131,36.6,44,34,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,,,decreased,firm,43,6.5,,,1,no,0,0,0,no
787,no,adult,530593,38.8,42,20,warm,normal,bright_red,less_3_sec,depressed,hypermotile,severe,none,none,,normal,other,49,80.8,cloudy,,1,yes,674,0,0,no
788,no,adult,535209,,39,,cool,normal,pale_cyanotic,more_3_sec,,hypomotile,none,none,none,,decreased,normal,42,17.5,,,1,yes,2208,0,0,no
789,yes,adult,729215,38.5,52,10,normal,,bright_red,more_3_sec,depressed,hypermotile,none,slight,none,,,,43,58,cloudy,,1,yes,2208,0,0,no
790,no,adult,528918,38.3,90,,cool,reduced,pale_pink,more_3_sec,extreme_pain,hypomotile,slight,slight,none,,,distend_large,56,6,serosanguious,1,1,yes,3111,0,0,no
791,yes,adult,528212,38.5,62,20,warm,,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,none,,normal,other,36,6.7,cloudy,,1,no,0,0,0,no
792,no,adult,529377,36.5,44,12,,,,,alert,,slight,,,,,,31.7,7.2,,,1,no,0,0,0,no
793,yes,adult,534603,38.3,60,20,warm,normal,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,6.5,normal,distend_small,,78,cloudy,2,0,yes,2208,0,0,no
794,yes,adult,529768,37.4,94,32,cool,,pale_cyanotic,less_3_sec,depressed,,severe,significant,more_1_liter,2.7,,distend_small,54,6.8,clear,,0,yes,3129,0,0,no
795,yes,adult,5290742,37.6,,36,normal,normal,normal_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,none,,,,45,5.1,clear,,0,no,2242,0,0,yes
796,yes,adult,528885,37.5,,20,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,less_1_liter,4,decreased,normal,65,58.6,serosanguious,,1,yes,4122,0,0,no
797,yes,adult,529907,,86,80,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,none,significant,more_1_liter,2.5,normal,,37,6.5,,,1,no,2126,0,0,no
798,yes,adult,528489,37.4,66,36,normal,normal,dark_cyanotic,more_3_sec,alert,hypomotile,slight,none,more_1_liter,5.5,absent,distend_small,59.3,7.5,cloudy,6.4,0,yes,2112,0,0,yes
799,no,adult,529508,,100,16,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,severe,,,,,distend_large,55,8.4,,,0,yes,3112,0,0,yes
800,no,adult,530127,38.2,56,28,normal,absent,,less_3_sec,mild_pain,hypomotile,severe,slight,none,4,absent,distend_small,43,8.6,,,0,yes,2315,0,0,yes
801,no,adult,533975,38.7,54,,cool,normal,normal_pink,less_3_sec,alert,hypomotile,none,,none,,normal,,44,80.9,clear,2,1,no,0,0,0,no
802,no,adult,528473,38,38,20,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5,absent,distend_small,42,7.7,serosanguious,,0,yes,5262,0,0,yes
803,no,adult,530524,,46,30,normal,normal,normal_pink,less_3_sec,alert,hypermotile,,,,,normal,,42,6,,,1,yes,0,0,0,no
804,no,young,530492,36.6,142,16,cold,normal,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,,,,absent,,50,4.8,cloudy,2.9,0,yes,3365,0,0,yes
805,yes,adult,534150,38.3,80,20,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,none,none,none,,decreased,distend_large,50,60,cloudy,2,1,yes,2115,0,0,no
806,no,adult,5290547,38.6,48,,,,bright_red,less_3_sec,depressed,absent,,slight,,,,,,4.8,,,1,no,3111,0,0,no
807,yes,adult,2259347,38.5,50,80,normal,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,none,,,,decreased,firm,33,78,,,1,yes,3206,0,0,no
808,no,adult,529135,38.8,42,20,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,hypomotile,severe,slight,none,,,distend_large,45,7.5,,,1,yes,2071,0,0,no
809,yes,adult,528959,38.3,94,38,normal,normal,pale_pink,more_3_sec,,hypomotile,slight,slight,none,2,,,40,8,clear,,1,no,5073,0,0,no
810,no,adult,530024,37,40,18,cool,normal,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,,,decreased,distend_large,56,7,cloudy,7,0,yes,22451,0,0,yes
811,yes,adult,5297960,38.9,118,16,cool,,dark_cyanotic,,,hypomotile,slight,slight,none,,decreased,distend_large,50,5,clear,2,0,yes,7292,0,0,yes
812,no,adult,534738,38.3,48,26,cool,normal,bright_pink,less_3_sec,mild_pain,hypomotile,none,none,none,,absent,distend_large,32,65,clear,2,1,no,3111,0,0,no
813,yes,adult,529818,38,44,38,cool,normal,normal_pink,less_3_sec,alert,absent,moderate,slight,,,absent,,44,4.7,,,1,no,3111,0,0,no
814,no,adult,527286,,68,40,,,,more_3_sec,,,,,,,,,,,,,0,yes,3282,0,0,no
815,yes,adult,535392,38.8,60,34,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,none,slight,less_1_liter,2,normal,,53,62,,,1,yes,3111,0,0,no
816,yes,adult,528784,38,137,28,,,pale_cyanotic,,depressed,absent,severe,none,none,,absent,distend_small,47,5.6,,,1,yes,1882,0,0,no
817,yes,adult,535149,36.6,70,20,,,,less_3_sec,depressed,hypomotile,,,none,,absent,,31,70,,,1,yes,2208,0,0,no
818,no,adult,533954,38.1,46,,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,,,,,absent,distend_large,46,57.5,,,1,no,0,0,0,no
819,yes,adult,534920,39.5,62,,warm,normal,pale_pink,less_3_sec,depressed,hypermotile,none,none,none,,normal,,31,65,cloudy,4,0,yes,2208,0,0,no
820,no,young,535154,37.9,48,20,normal,normal,bright_red,less_3_sec,severe_pain,hypomotile,slight,slight,more_1_liter,2,absent,distend_small,45,59,,,1,yes,4206,0,0,no
821,yes,adult,529440,38.7,96,31,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,severe,none,less_1_liter,3,,,45,6,clear,,1,yes,3111,0,0,no
822,yes,adult,530028,36.8,40,12,cool,normal,pale_pink,less_3_sec,mild_pain,hypermotile,slight,none,none,,decreased,other,39,7,,,1,no,3111,0,0,no
823,no,adult,529108,37.4,64,40,normal,normal,normal_pink,less_3_sec,alert,hypermotile,moderate,none,none,,normal,distend_small,63,5.1,,,1,yes,0,0,0,no
824,no,adult,534757,36.9,40,,,normal,,less_3_sec,,hypomotile,none,,,,absent,normal,47,6.5,clear,,1,yes,4205,0,0,no
825,no,adult,528920,,40,,,,,,,hypomotile,,none,none,,,distend_large,31.7,5,,,1,yes,3111,0,0,no
826,no,adult,530215,38.2,40,22,cool,normal,normal_pink,less_3_sec,mild_pain,,,slight,none,,normal,,42,6.7,,,1,no,3111,0,0,no
827,no,adult,528686,39.2,139,,cool,normal,normal_pink,,depressed,hypomotile,none,,,,normal,distend_small,37,7.2,cloudy,,1,no,0,0,0,yes
828,no,adult,528496,37.8,80,20,cool,reduced,,more_3_sec,severe_pain,absent,moderate,slight,none,,increased,distend_large,58,5,serosanguious,2,0,yes,3205,0,0,yes
829,yes,adult,527861,37.5,39,32,cool,reduced,bright_pink,less_3_sec,mild_pain,absent,slight,,,,absent,other,58,8.4,,,1,yes,3112,0,0,yes
830,no,adult,529686,38.9,54,36,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,,less_1_liter,,normal,distend_small,35,6.1,,,1,no,3124,0,0,no
831,yes,adult,534406,37.3,40,20,normal,normal,bright_red,less_3_sec,depressed,hypomotile,none,,,,normal,,35,7.5,,,0,yes,3112,0,0,no
832,no,adult,528991,38.6,54,10,cool,reduced,pale_cyanotic,less_3_sec,,absent,,,,,,,47,7.7,clear,,1,yes,3111,0,0,no
833,no,adult,5297806,36.5,70,,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,none,,,,normal,,38,8,cloudy,,1,no,0,0,0,no
834,yes,adult,527721,,130,,cool,reduced,pale_pink,less_3_sec,severe_pain,normal,severe,slight,more_1_liter,,absent,distend_small,60,6,serosanguious,,0,yes,4205,0,0,no
835,yes,adult,528750,37.7,133,46,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,less_1_liter,2,absent,distend_large,70.9,66.7,serosanguious,3,1,yes,8262,0,0,no
836,yes,adult,529041,37.5,56,16,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,none,none,none,,decreased,distend_small,43,5.5,cloudy,3.3,0,no,2287,0,0,yes
837,no,adult,5296933,38.8,134,30,normal,_RARE_,pale_cyanotic,less_3_sec,alert,normal,slight,,none,,,,,,,,0,no,0,0,0,no
838,no,adult,5288782,38,142,44,warm,normal,bright_red,less_3_sec,,hypomotile,none,none,none,,decreased,distend_large,41,5,,,1,yes,3111,0,0,no
